player_name,unique_id,age,overall_score,height,weight,preferred_foot,best_position,player_value,weekly_wage,crossing,finishing,heading_accuracy,short_passing,volley,dribbling,curves,free_kick_accuracy,long_pass,ball_control,acceleration,sprint_speed,agility,reaction,balance,shot_power,jumping,stamina,strength,long_shot,aggression,interception,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,weak_foot,skill_moves,attacking_work_rate,defensive_work_rate,pace,shooting,passing,dribble,defense,physical
Pablo Pérez,222944,25,67,"6'2""",174lbs,Right,ST,$1.1M,$4K,60,63,72,69,63,65,67,60,67,68,57,62,68,62,42,64,76,71,68,60,38,54,69,70,76,63,49,48,47,3 ★,3★,Medium,Low,60,64,67,65,52,63
L. Tremolada,200930,27,68,"6'1""",152lbs,Left,CAM,$1.1M,$2K,65,58,55,69,53,67,68,67,67,67,74,73,76,65,74,70,41,70,58,69,38,52,60,70,60,69,54,48,42,3 ★,3★,Medium,Medium,73,63,68,68,51,56
H. Araki,247266,22,67,"6'1""",165lbs,Right,CB,$1.1M,$4K,31,26,66,56,20,46,23,21,54,61,53,61,45,65,48,40,58,69,74,15,68,62,27,29,36,53,64,69,67,2 ★,2★,Medium,Medium,57,27,42,51,66,71
D. Yearwood,240611,19,64,"5'9""",139lbs,Right,RM,$1.1M,$6K,50,48,53,65,42,65,51,45,62,64,83,81,79,59,81,64,72,80,74,60,66,61,57,62,52,64,59,62,60,3 ★,3★,High,High,82,54,59,67,60,74
S. Banza,231652,22,66,"6'2""",170lbs,Right,ST,$1.1M,$4K,34,67,63,54,57,63,45,31,39,65,71,72,66,65,65,66,73,63,70,65,45,14,65,57,67,59,42,19,18,2 ★,2★,High,Low,72,66,47,64,29,63
I. Jebali,235236,27,68,"6'1""",185lbs,Right,ST,$1.1M,$8K,53,68,55,67,58,74,57,48,60,67,71,73,68,60,60,70,57,70,74,66,58,41,67,69,61,67,57,41,28,3 ★,4★,Medium,Medium,72,67,62,70,46,69
A. Kampetsis,245732,20,65,"6'1""",179lbs,Right,ST,$1.1M,$565,35,66,66,55,52,57,38,28,48,64,68,71,65,61,55,64,65,59,64,55,57,21,67,58,62,60,24,15,18,5 ★,2★,Medium,Low,70,63,48,60,24,61
A. Gonçalves Pereira,253156,22,66,"6'0""",187lbs,Right,ST,$1.1M,$2K,46,67,54,58,57,66,45,43,41,65,76,74,64,51,68,74,72,63,78,61,52,15,64,47,63,50,12,15,12,3 ★,3★,Medium,Medium,75,66,49,65,18,69
K. Larsen,208102,26,68,"6'3""",194lbs,Right,CB,$1.1M,$6K,32,25,73,55,27,40,30,25,48,46,54,61,46,65,50,51,82,60,84,31,83,64,25,35,37,60,66,64,60,2 ★,2★,Medium,Medium,58,32,43,44,65,78
Joel Pereira,212710,23,68,"6'2""",154lbs,Right,GK,$1.1M,$3K,10,12,11,36,7,11,9,11,20,20,43,43,34,63,44,49,54,34,56,11,22,20,14,55,12,54,13,11,9,2 ★,1★,Medium,Medium,67,68,65,70,43,65
Dani Vivian,248550,19,65,"6'0""",183lbs,Right,CB,$1.1M,$3K,44,40,66,51,38,38,28,22,63,54,53,60,56,60,62,46,74,54,70,24,63,63,28,40,23,52,65,64,63,3 ★,2★,Medium,Medium,57,36,47,47,64,65
R. Maeda,232940,25,67,"5'8""",150lbs,Right,CM,$1.1M,$2K,39,46,45,70,26,58,38,55,68,68,69,67,71,66,75,55,55,89,59,58,65,55,65,67,39,52,63,59,51,3 ★,2★,Medium,Medium,68,50,61,64,57,68
J. Forster-Caskey,199917,25,67,"5'10""",141lbs,Left,CAM,$1.1M,$7K,52,58,49,67,41,64,69,70,62,69,72,70,74,65,78,64,67,73,62,66,50,58,65,68,68,66,68,59,51,2 ★,3★,High,Medium,71,61,64,67,60,63
Z. Clark,204269,27,69,"6'3""",187lbs,Right,GK,$1.1M,$3K,10,11,20,24,13,12,13,12,19,24,31,31,62,55,51,53,50,24,62,13,33,19,13,40,24,55,15,14,11,2 ★,1★,Medium,Medium,66,65,70,75,31,70
Dieguinho,206062,27,68,"5'10""",146lbs,Right,RW,$1.1M,$4K,62,64,61,63,50,74,44,43,49,72,75,73,76,67,72,67,74,51,45,55,55,25,65,62,69,66,39,30,25,2 ★,3★,Medium,Medium,74,62,59,73,34,50
D. De Silva,213488,22,66,"5'7""",132lbs,Right,CAM,$1.1M,$1K,47,59,27,65,59,68,62,45,62,68,77,74,81,56,85,59,77,83,67,65,36,30,60,63,50,65,32,36,20,4 ★,3★,High,High,75,60,59,70,31,65
R. Leonard,200689,27,68,"6'1""",181lbs,Right,CDM,$1.1M,$6K,61,58,60,68,67,66,55,55,68,64,77,81,78,67,69,80,80,85,80,67,63,63,61,65,53,65,65,66,66,3 ★,3★,High,High,79,65,65,67,65,78
K. Nagasawa,221425,27,68,"5'8""",150lbs,Right,CAM,$1.1M,$7K,65,65,45,69,65,67,65,59,67,69,76,69,77,69,81,63,63,72,60,61,65,48,69,70,54,58,50,60,45,4 ★,3★,Medium,Medium,72,63,67,69,52,64
F. Peluso,178418,35,72,"6'2""",181lbs,Left,CB,$1.1M,$24K,68,41,76,62,31,59,69,47,62,60,52,52,56,69,46,65,69,62,73,57,67,73,50,38,48,71,74,74,74,3 ★,2★,Medium,Medium,52,49,58,59,74,69
D. Oyarzún,219635,26,68,"6'1""",172lbs,Left,CB,$1.1M,$4K,56,44,72,64,36,55,55,27,61,58,54,65,55,49,44,66,72,77,73,33,68,67,48,38,34,48,67,72,57,3 ★,2★,Medium,Medium,60,46,54,55,68,73
Kim Min Hyeok,232691,27,68,"6'2""",161lbs,Right,CB,$1.1M,$5K,23,19,64,41,26,36,28,22,30,54,79,79,44,55,52,48,63,63,81,22,81,62,28,34,32,49,70,70,70,2 ★,2★,Medium,High,79,27,33,44,68,76
Fran Manzanara,241140,22,66,"6'0""",159lbs,Right,CDM,$1.1M,$3K,46,49,56,66,42,63,34,32,64,66,62,63,65,63,64,56,70,64,54,54,63,65,47,59,39,64,66,68,64,3 ★,2★,Medium,Medium,63,50,57,64,65,59
Glauder,239608,23,67,"6'0""",168lbs,Left,CB,$1.1M,$3K,62,25,70,63,30,61,45,31,59,65,69,72,62,60,63,60,74,75,76,28,80,67,63,42,33,58,66,67,65,3 ★,2★,Medium,High,71,35,56,62,67,76
N. Falasco,232444,25,68,"6'0""",174lbs,Left,CB,$1.1M,$2K,67,40,68,67,45,68,63,66,62,68,70,69,70,63,72,68,72,73,73,55,70,63,59,56,52,62,66,68,67,2 ★,3★,Medium,Medium,69,50,64,68,66,72
J. López Pissano,242685,22,66,"5'11""",150lbs,Left,LM,$1.1M,$5K,61,38,60,68,40,74,43,43,62,68,69,75,73,61,67,65,59,65,57,46,65,49,62,65,47,64,48,26,28,3 ★,3★,Medium,Medium,72,47,63,71,41,61
T. Barlow,243459,23,66,"6'2""",185lbs,Right,ST,$1M,$3K,40,70,75,53,49,55,44,39,49,57,78,77,76,61,66,65,72,62,78,53,71,36,63,60,61,61,50,37,36,4 ★,2★,High,Medium,77,64,50,59,44,72
No Dong Geon,221700,27,69,"6'4""",194lbs,Right,GK,$1M,$3K,17,16,15,28,18,12,15,18,43,16,43,41,48,59,45,49,61,24,72,14,42,16,11,23,25,67,16,16,13,3 ★,1★,Medium,Medium,69,69,65,71,42,69
M. Pourié,190724,28,68,"6'1""",190lbs,Right,ST,$1M,$4K,54,66,63,62,63,63,42,46,49,64,75,81,61,68,63,71,75,81,76,55,74,35,69,57,60,62,14,12,13,4 ★,3★,High,Medium,78,65,56,63,22,77
G. Þórarinsson,213512,27,69,"6'0""",165lbs,Left,LWB,$1M,$4K,78,56,36,66,55,69,73,73,67,71,69,59,73,67,75,75,66,79,64,69,76,65,53,72,63,67,61,64,65,4 ★,4★,Medium,Medium,64,63,70,70,61,70
J. Lumley,217096,24,68,"6'3""",161lbs,Right,GK,$1M,$3K,18,12,19,21,15,19,15,13,18,23,43,46,30,64,51,52,51,38,51,16,26,25,19,45,17,28,20,19,20,3 ★,1★,Medium,Medium,69,67,69,68,45,64
C. McGeehan,206089,24,67,"5'11""",157lbs,Right,CAM,$1M,$4K,51,62,58,69,46,65,53,52,68,68,67,66,73,64,72,63,64,75,70,61,62,63,65,68,64,64,62,64,61,3 ★,3★,Medium,Medium,66,61,63,67,62,69
B. Hines-Ike,231948,24,67,"6'1""",170lbs,Right,CB,$1M,$5K,44,52,64,58,47,51,48,35,56,60,63,64,64,62,64,65,73,71,70,49,71,66,39,50,42,64,66,66,64,3 ★,2★,High,Medium,64,53,52,56,66,71
A. Medina,239629,21,65,"6'0""",163lbs,Right,CAM,$1M,$5K,53,58,54,73,49,66,43,41,70,66,68,67,67,60,61,60,59,52,60,49,60,53,62,65,55,55,56,50,52,3 ★,2★,Medium,Medium,67,56,64,66,53,58
S. Sam,177934,31,69,"5'9""",150lbs,Left,RM,$1M,$8K,68,61,59,68,69,68,71,68,62,69,77,72,79,68,76,68,70,64,49,64,58,37,69,67,64,67,33,35,29,2 ★,3★,Medium,Low,74,64,67,70,37,56
Pedro Chirivella,224019,22,66,"5'10""",146lbs,Right,CM,$1M,$20K,52,40,55,74,40,65,55,48,61,67,63,66,74,64,65,62,53,74,64,40,78,68,53,66,49,72,43,61,66,3 ★,3★,Medium,Medium,65,46,64,66,57,69
B. Gimber,228883,22,66,"6'2""",187lbs,Left,CB,$1M,$4K,47,37,64,64,28,49,30,24,62,53,57,55,65,66,63,56,69,63,76,48,70,66,26,55,25,49,69,68,66,3 ★,2★,Medium,Medium,56,41,55,53,67,71
Lee Keun Ho,176403,34,70,"5'9""",163lbs,Right,ST,$1M,$6K,60,67,60,68,64,67,61,56,63,70,79,82,80,69,75,67,67,70,79,62,53,54,74,69,67,70,26,35,33,4 ★,4★,High,Medium,81,66,65,70,38,71
M. McKenzie,242195,20,66,"5'11""",185lbs,Right,CB,$1M,$2K,25,18,61,68,28,35,26,24,63,48,77,74,61,62,61,34,69,61,70,21,63,64,21,26,30,47,67,68,65,2 ★,2★,Medium,Medium,75,23,46,44,66,66
Y. Akgün,239892,18,64,"5'8""",143lbs,Left,LW,$1M,$5K,54,64,53,62,53,67,66,45,40,64,82,79,75,63,78,61,58,52,32,61,30,16,62,58,67,56,21,22,19,3 ★,2★,High,Low,80,62,56,67,23,38
M. Adams,242708,22,67,"5'6""",165lbs,Right,CB,$1M,$3K,38,48,56,70,46,61,42,39,60,66,62,69,71,65,79,54,67,64,63,46,78,64,34,47,48,56,72,68,69,3 ★,2★,Medium,High,66,48,55,65,67,66
E. Velasco,219413,27,69,"5'10""",172lbs,Left,LB,$1M,$1K,65,29,63,63,32,65,45,29,53,65,78,78,70,60,66,45,70,89,80,40,64,68,55,55,39,55,60,65,67,3 ★,2★,Medium,High,78,36,58,65,64,79
D. Saddiki,243733,22,67,"5'10""",154lbs,Right,CDM,$1M,$3K,56,50,58,65,47,60,50,55,65,63,72,76,66,63,66,61,57,73,71,60,74,67,47,62,46,66,66,66,63,3 ★,2★,Medium,High,74,54,61,62,65,71
F. Schultz,214807,27,69,"5'8""",159lbs,Right,RB,$1M,$2K,69,58,55,69,40,65,66,56,67,66,72,79,81,65,74,49,63,92,70,58,46,66,70,59,32,67,58,59,64,3 ★,3★,High,Medium,76,55,66,67,60,70
A. Witry,223255,23,67,"5'10""",168lbs,Right,RWB,$1M,$2K,70,48,50,60,40,65,61,62,59,62,77,76,68,61,75,64,64,79,60,59,62,65,55,49,43,52,64,66,63,2 ★,2★,High,Medium,76,53,60,65,63,65
M. Merentiel,240663,23,66,"5'9""",154lbs,Right,ST,$1M,$4K,26,70,68,66,62,64,31,29,39,64,69,68,69,62,73,65,66,58,57,64,30,15,63,55,60,55,28,28,19,3 ★,3★,Medium,Medium,68,67,48,65,29,52
M. Biteghé,252184,22,66,"5'11""",146lbs,Right,RWB,$1M,$6K,58,42,50,67,31,68,53,55,59,67,68,71,63,66,72,54,65,73,66,50,59,65,61,67,51,53,63,66,65,3 ★,2★,Medium,Medium,70,47,63,67,63,66
C. Tarragona,232729,28,68,"5'11""",170lbs,Right,ST,$1M,$8K,32,73,67,62,49,70,39,40,49,63,66,70,68,64,65,60,66,65,71,67,41,28,68,54,67,66,43,37,30,3 ★,3★,High,Medium,68,67,50,67,39,63
S. Skytte,234521,22,66,"6'3""",187lbs,Left,CDM,$1M,$2K,50,58,64,66,50,65,56,46,63,66,63,62,64,64,63,71,62,72,87,62,71,63,62,65,50,68,61,64,60,4 ★,3★,Medium,Medium,62,61,61,65,63,79
P. Kirkevold,227866,28,68,"6'1""",198lbs,Left,ST,$1M,$6K,64,68,61,63,61,64,64,67,58,66,66,67,60,63,63,72,65,72,82,64,77,26,69,56,68,67,40,27,26,3 ★,3★,High,High,67,68,61,64,34,78
C. Palacios,242971,18,64,"5'6""",148lbs,Right,CAM,$1M,$791,56,54,37,61,39,63,58,55,59,65,80,80,79,51,89,66,51,71,54,68,42,29,66,65,51,47,20,29,33,3 ★,3★,High,Low,80,59,60,66,28,56
A. Turgeman,244251,28,68,"5'10""",163lbs,Right,ST,$1M,$5K,39,69,64,50,53,66,41,30,30,68,70,74,69,58,70,68,67,81,75,59,32,14,72,46,62,57,32,16,19,3 ★,3★,Medium,Medium,72,66,43,67,26,68
M. Frey,225564,23,67,"5'11""",172lbs,Right,CB,$1M,$2K,50,38,66,70,43,60,48,47,62,65,65,55,66,66,67,58,72,53,70,59,70,65,45,56,52,54,64,71,69,3 ★,2★,Medium,Medium,60,48,60,63,67,66
Y. Roche,244252,21,66,"6'0""",172lbs,Right,CB,$1M,$1K,35,26,63,57,28,38,37,28,38,56,61,63,57,61,61,44,63,73,73,25,68,66,29,31,46,52,64,66,65,3 ★,2★,Medium,Medium,62,31,42,48,65,72
Bastos,238877,27,69,"5'7""",150lbs,Right,LB,$1M,$4K,68,52,59,62,44,66,53,43,51,67,77,77,74,65,82,52,70,85,68,45,68,66,59,56,44,64,64,63,65,3 ★,2★,High,Medium,77,50,59,68,64,72
S. Inagaki,232991,27,68,"5'9""",154lbs,Right,CM,$1M,$4K,64,62,53,73,61,65,55,60,67,70,69,70,70,63,67,58,40,83,70,60,57,59,69,65,63,60,67,53,49,3 ★,3★,Medium,Medium,70,61,67,67,58,69
I. Atanga,248351,18,64,"5'8""",154lbs,Right,RM,$1M,$1K,58,61,40,57,46,66,49,35,46,64,88,90,81,50,81,56,73,69,57,45,34,18,59,58,43,46,14,18,11,2 ★,3★,Medium,Low,89,55,54,67,18,56
J. Kirchhoff,190752,28,69,"6'5""",198lbs,Right,CB,$1M,$5K,56,33,70,69,36,54,62,33,68,63,58,55,44,70,34,50,49,58,80,41,68,68,37,65,43,73,68,68,67,3 ★,2★,Medium,Medium,56,39,63,56,68,71
R. Benatelli,211746,27,68,"5'11""",181lbs,Right,CM,$1M,$8K,64,56,45,70,48,65,64,56,66,71,68,51,75,64,78,71,65,86,74,67,64,63,60,66,63,74,60,57,58,4 ★,3★,Medium,Medium,59,61,66,68,58,75
M. Jacquet,252962,24,67,"5'10""",165lbs,Right,CB,$1M,$565,35,32,68,65,40,38,39,26,42,59,60,65,47,55,66,39,70,60,75,30,55,68,31,31,40,48,65,70,65,3 ★,2★,Low,High,63,34,46,47,67,67
N. Roșu,248099,25,67,"5'9""",165lbs,Left,CAM,$1M,$4K,63,64,42,69,66,69,66,65,67,68,66,70,74,60,68,67,56,67,58,59,64,55,65,72,58,62,48,51,50,3 ★,3★,Medium,Medium,68,63,68,69,50,61
T. Štrkalj,251941,22,66,"6'0""",165lbs,Right,ST,$1M,$3K,36,70,67,55,60,62,61,40,36,66,53,59,59,65,60,72,72,45,66,65,48,15,66,46,65,65,15,15,15,3 ★,2★,Medium,Medium,56,68,46,63,20,57
L. Vitale,178470,31,69,"5'11""",157lbs,Left,LM,$1M,$3K,76,52,58,68,66,64,70,70,65,70,79,76,79,63,85,71,80,79,64,70,54,63,62,68,67,67,62,60,65,2 ★,3★,Medium,Medium,77,61,69,68,62,67
Y. Kashiwagi,217639,31,69,"5'9""",161lbs,Left,CAM,$1M,$7K,68,63,39,73,57,66,74,77,71,71,68,53,60,63,61,62,52,45,70,68,49,54,68,72,65,65,37,58,45,2 ★,3★,High,Low,60,64,72,67,48,59
C. Rizzuto,234279,27,69,"5'7""",159lbs,Right,LWB,$1M,$4K,70,44,40,67,40,64,64,48,58,61,81,66,82,65,89,55,76,89,66,37,81,62,55,51,63,59,61,65,67,3 ★,3★,High,Medium,73,46,62,66,61,75
J. Larrivey,179751,34,70,"6'1""",181lbs,Right,ST,$1M,$9K,43,73,70,60,53,59,65,50,52,65,54,63,52,74,53,74,70,63,88,68,90,22,67,64,68,69,40,44,43,3 ★,3★,Medium,Low,59,71,56,61,41,81
Diogo Sousa,252200,20,66,"6'6""",198lbs,Right,GK,$1M,$2K,10,5,13,25,7,9,12,8,23,17,28,40,32,65,24,45,36,26,69,8,19,10,9,51,17,26,9,13,13,2 ★,1★,Medium,Medium,67,64,60,66,35,65
M. Schwäbe,224041,24,68,"6'2""",198lbs,Right,GK,$1M,$6K,21,15,15,49,15,20,20,9,47,37,49,43,37,61,40,55,65,28,64,17,28,17,12,62,28,61,21,16,17,4 ★,1★,Medium,Medium,70,65,73,69,46,64
Han Seung Gyu,237098,22,66,"5'8""",150lbs,Right,CAM,$1M,$3K,63,54,45,71,42,70,60,52,62,69,68,85,76,67,56,63,73,66,57,64,57,43,64,70,47,61,57,39,38,4 ★,3★,Medium,Medium,77,57,66,69,46,60
J. Berget,183339,28,68,"6'1""",179lbs,Right,ST,$1M,$5K,70,68,62,63,59,65,62,64,67,65,71,80,63,65,66,74,46,92,72,66,71,59,66,62,71,65,63,56,58,3 ★,3★,High,High,76,68,65,65,60,76
Edu Cortina,240172,22,66,"5'9""",143lbs,Right,CM,$1M,$3K,59,54,39,67,41,64,61,57,64,66,60,55,66,68,75,57,35,74,48,51,74,63,59,66,45,65,61,65,62,3 ★,3★,Medium,High,57,53,64,66,61,59
Fran Gámez,243756,27,69,"5'9""",157lbs,Right,RB,$1M,$12K,67,46,64,65,37,64,62,33,57,67,75,77,59,66,70,57,60,78,65,42,60,64,51,50,41,54,65,68,66,3 ★,2★,High,Medium,76,47,59,65,66,67
L. Pintor,240941,18,64,"5'10""",146lbs,Right,ST,$1M,$847.5,54,67,59,58,60,67,51,40,49,67,77,79,78,55,76,67,58,61,56,59,34,19,66,57,59,59,24,28,18,3 ★,3★,Medium,Medium,78,65,54,68,27,53
R. Piscopo,252974,21,65,"5'9""",152lbs,Right,RM,$1M,$1K,55,58,37,55,44,76,73,70,45,69,77,71,72,62,76,56,53,62,57,59,43,35,60,59,56,59,32,34,24,2 ★,4★,High,Low,74,57,56,73,33,55
A. Salétros,219951,23,67,"6'0""",161lbs,Left,LWB,$1M,$2K,66,52,46,65,55,59,66,62,66,64,63,68,71,62,72,63,65,82,65,59,55,66,62,70,49,60,65,61,60,3 ★,2★,Medium,Medium,66,56,66,63,62,67
F. Stojković,235055,26,68,"5'11""",168lbs,Right,RB,$1M,$8K,74,30,67,68,36,66,67,54,56,59,69,75,68,59,72,50,66,71,67,32,57,61,59,53,36,61,62,68,73,3 ★,2★,High,Medium,72,36,64,64,65,66
S. Walsh,205618,24,67,"5'11""",168lbs,Right,CDM,$1M,$5K,65,22,65,66,32,62,47,47,62,65,66,67,68,62,68,44,69,76,67,25,71,70,54,53,57,67,68,67,62,3 ★,3★,High,High,67,31,61,64,67,70
K. Redondo,229171,24,67,"5'11""",152lbs,Left,LM,$1M,$4K,59,60,43,65,55,67,53,42,55,67,90,90,80,62,73,66,62,64,51,59,55,40,62,58,56,50,45,45,46,3 ★,3★,Medium,Medium,90,61,59,68,44,56
L. Zander,222773,23,67,"6'1""",161lbs,Right,RB,$1M,$6K,66,35,57,62,31,57,41,36,53,63,76,79,68,63,64,46,69,75,64,32,66,59,48,39,36,62,64,69,65,3 ★,2★,Medium,Medium,78,37,55,61,64,67
M. Butean,235318,22,67,"5'11""",157lbs,Right,RM,$1M,$3K,69,49,52,66,49,65,54,49,60,66,71,75,73,69,69,61,60,70,63,60,55,57,60,65,40,63,60,67,65,2 ★,2★,Medium,Medium,73,54,64,67,61,63
R. Guerra,241462,22,66,"6'0""",165lbs,Right,CDM,$1M,$7K,38,59,55,66,36,63,41,40,66,67,59,52,55,70,62,50,63,53,65,58,65,65,56,62,45,53,62,67,61,3 ★,2★,Medium,Medium,55,55,57,64,63,62
R. Matsuda,238137,27,69,"5'7""",152lbs,Right,RB,$1M,$5K,70,35,37,69,28,62,39,31,60,65,80,84,82,64,74,33,73,76,79,26,76,67,56,54,37,55,59,69,64,2 ★,2★,Medium,High,82,34,61,66,62,77
S. Baptiste,240697,21,65,"5'9""",148lbs,Right,CM,$1M,$9K,53,54,61,66,38,65,51,41,64,68,67,66,70,64,62,53,61,64,65,51,59,62,54,65,41,62,62,65,61,3 ★,3★,Medium,Medium,66,52,61,66,63,63
B. Goller,246074,20,65,"5'11""",143lbs,Right,RM,$1M,$6K,62,61,47,61,69,73,55,42,47,70,74,73,68,63,71,77,38,53,34,53,42,46,58,55,69,64,58,55,40,3 ★,3★,High,Medium,73,63,57,71,52,41
M. Hefele,210236,28,69,"6'4""",201lbs,Right,CB,$1M,$21K,38,42,70,65,30,48,21,39,59,50,34,37,31,64,43,54,67,48,87,34,77,64,54,52,60,61,70,68,65,2 ★,2★,Medium,High,36,44,53,47,68,74
Y. Letard,244284,20,64,"6'2""",190lbs,Right,CB,$1M,$3K,32,20,61,46,25,38,29,23,35,50,69,78,65,60,61,38,73,65,77,24,58,61,27,32,28,52,64,63,62,4 ★,2★,Medium,Medium,74,25,37,47,63,70
L. Cabrera,213822,25,67,"5'6""",154lbs,Right,CM,$1M,$3K,49,59,52,71,32,67,35,33,62,73,61,56,70,54,86,61,66,75,65,67,60,59,59,64,40,52,63,71,62,2 ★,3★,Medium,High,58,59,60,69,63,67
T. Fontaine,190530,28,69,"6'0""",172lbs,Left,CB,$1M,$5K,60,18,67,65,19,18,26,29,51,60,74,68,38,67,64,38,80,62,79,17,64,71,40,35,45,61,64,66,67,2 ★,2★,Low,Medium,71,24,52,37,67,72
Fran García,199491,26,68,"5'9""",154lbs,Left,LB,$1M,$4K,62,25,51,59,34,61,55,42,51,64,76,78,83,66,79,52,73,80,61,30,60,70,48,51,44,54,63,64,69,3 ★,2★,Medium,Medium,77,34,56,65,64,66
V. Milinković-Savić,224836,22,68,"6'8""",203lbs,Right,GK,$1M,$5K,18,20,12,31,16,15,55,59,30,18,40,45,37,63,38,59,58,33,73,45,34,21,12,50,24,65,11,15,19,3 ★,1★,Medium,Medium,67,66,78,68,43,67
M. Nzola,240452,22,66,"6'1""",181lbs,Left,ST,$1M,$2K,52,63,61,60,57,64,59,44,55,63,80,86,62,59,60,67,71,69,86,59,58,29,62,49,64,63,20,24,28,4 ★,3★,Medium,Medium,83,63,55,63,28,75
M. Gersbeck,213573,24,68,"6'2""",176lbs,Left,GK,$1M,$4K,18,17,15,35,19,20,14,13,32,23,40,43,37,68,52,44,56,33,57,16,36,22,15,28,24,54,10,16,15,3 ★,1★,Medium,Medium,67,69,58,70,42,65
L. Grill,236613,20,66,"6'3""",192lbs,Right,GK,$1M,$1K,8,5,14,28,6,10,10,8,22,13,38,43,40,62,29,47,56,31,60,5,20,8,6,30,11,38,10,14,11,3 ★,1★,Medium,Medium,66,65,62,69,41,64
Choi Sung Geun,208455,27,68,"5'11""",161lbs,Right,CDM,$1M,$4K,56,54,43,68,36,63,34,35,66,65,74,71,72,67,66,59,62,78,73,63,70,71,57,68,38,56,72,68,67,4 ★,3★,Medium,High,72,55,62,65,67,73
D. Moreno,214343,27,68,"5'11""",170lbs,Right,CDM,$1M,$2K,47,30,61,64,64,57,39,35,61,64,71,70,68,67,69,59,34,93,79,36,69,69,53,60,37,64,68,62,63,2 ★,2★,Medium,High,70,40,57,61,65,78
G. Docherty,224842,22,66,"5'10""",159lbs,Right,CAM,$1M,$3K,55,55,58,70,52,68,57,53,65,67,64,68,74,57,69,60,75,80,70,54,72,56,59,67,53,62,57,63,60,3 ★,3★,Medium,Medium,66,56,64,68,59,73
L. Bittante,216139,25,68,"6'0""",165lbs,Right,RWB,$1M,$2K,68,38,60,66,40,69,55,48,62,66,71,83,72,63,54,62,62,83,60,40,62,60,59,59,45,62,60,67,66,3 ★,3★,High,Medium,78,45,63,67,63,66
J. Lewis,229707,22,65,"5'7""",150lbs,Right,CAM,$1M,$2K,53,66,52,65,51,72,57,41,55,67,77,76,77,53,80,64,80,54,52,64,54,18,63,52,53,65,20,36,33,2 ★,3★,High,Low,76,64,57,70,29,54
K. Kotsaris,224846,22,68,"6'1""",165lbs,Right,GK,$1M,$565,17,18,20,25,15,13,16,17,22,19,52,45,65,60,54,45,74,38,66,13,24,11,18,43,32,51,17,16,14,3 ★,1★,Medium,Medium,70,65,60,73,48,67
Lucas Ribeiro,247118,20,64,"6'3""",176lbs,Right,CDM,$1M,$5K,45,19,49,68,29,35,24,22,72,54,55,62,40,61,47,47,60,62,70,18,52,69,23,40,35,49,62,69,64,3 ★,2★,Medium,Medium,59,26,54,43,64,64
Fafà Picault,230991,28,68,"5'8""",141lbs,Right,RW,$1M,$5K,61,69,63,67,64,71,65,43,52,68,90,84,78,64,81,71,90,58,35,59,60,42,65,68,59,67,49,25,26,3 ★,3★,High,Medium,87,66,62,71,40,49
S. Palombi,233808,23,66,"6'0""",154lbs,Right,ST,$1M,$1K,58,66,66,59,64,62,49,48,53,64,70,66,63,65,59,62,57,67,70,59,46,40,66,53,55,55,19,36,37,3 ★,2★,Medium,Low,68,63,56,63,35,64
Y. Nogami,235089,28,69,"5'11""",159lbs,Right,CB,$1M,$7K,29,29,64,70,26,58,31,23,65,68,60,53,62,66,67,39,65,70,72,36,59,68,30,42,27,58,71,71,66,2 ★,2★,Medium,High,56,32,51,62,69,69
N. Kreuzer,225875,26,68,"5'10""",168lbs,Right,RWB,$1M,$8K,66,56,41,64,60,66,72,72,52,64,82,85,79,62,79,66,79,90,61,56,78,58,64,60,53,57,62,65,63,3 ★,3★,High,Medium,84,58,63,67,60,73
F. Martínez,253268,22,66,"5'10""",157lbs,Right,ST,$1M,$5K,44,65,55,65,51,64,58,59,55,62,83,89,75,65,71,63,69,77,76,63,59,34,64,49,66,55,34,28,27,3 ★,2★,Medium,Low,86,64,55,65,34,73
B. Idowu,212054,27,69,"5'10""",168lbs,Right,LB,$1M,$21K,56,36,65,64,36,55,40,40,57,61,90,85,70,63,68,54,70,77,68,26,64,62,53,57,53,58,66,72,67,3 ★,2★,High,Medium,87,39,58,59,67,70
Tiago Esgaio,251994,23,67,"5'9""",157lbs,Right,CDM,$1M,$2K,54,49,62,66,45,64,61,64,62,70,68,65,66,68,72,68,89,76,51,57,74,56,58,64,61,71,69,70,66,3 ★,3★,Medium,Medium,66,55,62,67,66,64
M. Travers,232284,20,66,"6'3""",181lbs,Right,GK,$1M,$9K,16,14,15,31,13,13,14,14,30,19,41,38,39,62,47,48,59,30,59,13,23,13,11,35,18,47,14,15,14,2 ★,1★,Medium,Medium,67,66,64,66,39,65
G. Zigoni,191068,28,68,"6'2""",176lbs,Right,ST,$1M,$2K,40,67,72,58,62,64,48,42,35,66,62,70,65,60,48,70,81,65,85,54,48,30,68,51,62,65,30,40,32,4 ★,3★,High,Medium,66,65,48,64,37,72
M. Collao,244829,21,65,"5'8""",148lbs,Right,CAM,$1M,$1K,61,58,37,71,49,63,57,71,64,64,64,70,81,46,71,57,47,65,38,59,37,29,64,64,57,67,32,42,39,4 ★,2★,High,Medium,67,58,66,65,36,45
